Container ID,Name,CPU %,Memory Usage,Memory %,Net I/O,Block I/O,PIDs
88df3cf2f98e,mysql,0.52,405.9MiB / 31.09GiB,1.27,9.26MB / 23.6MB,188kB / 274MB,40
94885c8c6ca3,oai-ext-dn,0.0,14.84MiB / 31.09GiB,0.05,15.5kB / 0B,0B / 0B,3
e218b6f33de8,nms-api-app,2.38,46.02MiB / 31.09GiB,0.14,0B / 0B,37.3MB / 0B,4
919d6ba5b496,nms-front-app,0.0,29.05MiB / 31.09GiB,0.09,42.4kB / 11.7kB,12.5MB / 4.1kB,25
b0ae58578f79,nms-db-sql,157.04,754MiB / 31.09GiB,2.37,136MB / 137MB,280MB / 1.3GB,54
1ec32aa56724,r_agent,0.68,140.3MiB / 31.09GiB,0.44,0B / 0B,57.8MB / 0B,49
11d703fd14a6,oai-amf,0.0,22.83MiB / 31.09GiB,0.07,667kB / 931kB,1.15MB / 0B,11
a6ce5eabed7a,oai-udr,0.35,21.97MiB / 31.09GiB,0.07,69.7kB / 33kB,184kB / 0B,7
22e323d21ae9,oai-ausf,0.3,21.16MiB / 31.09GiB,0.07,23.1kB / 8.1kB,164kB / 0B,7
e26a6b09c76b,oai-udm,0.27,21.46MiB / 31.09GiB,0.07,27.3kB / 13.4kB,328kB / 0B,7
5a15019934ad,oai-smf,0.0,24.31MiB / 31.09GiB,0.08,242kB / 417kB,737kB / 0B,13
8d36ba91e1cc,oai-spgwu-tiny,2.43,23.44MiB / 31.09GiB,0.07,796MB / 776MB,0B / 0B,15
1d733de5658f,cn-agent,0.01,42.2MiB / 31.09GiB,0.13,26.4MB / 12.7MB,0B / 0B,1
ed8946484f6a,oai-nrf,0.32,21.67MiB / 31.09GiB,0.07,698kB / 365kB,0B / 0B,7
88df3cf2f98e,mysql,0.23,405.9MiB / 31.09GiB,1.27,9.27MB / 23.6MB,188kB / 274MB,40
94885c8c6ca3,oai-ext-dn,0.0,14.84MiB / 31.09GiB,0.05,15.5kB / 0B,0B / 0B,3
e218b6f33de8,nms-api-app,1.45,46.4MiB / 31.09GiB,0.15,0B / 0B,37.3MB / 0B,1
919d6ba5b496,nms-front-app,0.0,29.05MiB / 31.09GiB,0.09,42.4kB / 11.7kB,12.5MB / 4.1kB,25
b0ae58578f79,nms-db-sql,164.61,753.9MiB / 31.09GiB,2.37,136MB / 137MB,280MB / 1.3GB,54
1ec32aa56724,r_agent,1.4,140.4MiB / 31.09GiB,0.44,0B / 0B,57.8MB / 0B,49
11d703fd14a6,oai-amf,0.03,22.77MiB / 31.09GiB,0.07,668kB / 933kB,1.15MB / 0B,11
a6ce5eabed7a,oai-udr,0.36,22.07MiB / 31.09GiB,0.07,69.7kB / 33kB,184kB / 0B,7
22e323d21ae9,oai-ausf,0.3,21.16MiB / 31.09GiB,0.07,23.1kB / 8.1kB,164kB / 0B,7
e26a6b09c76b,oai-udm,0.3,21.4MiB / 31.09GiB,0.07,27.3kB / 13.4kB,328kB / 0B,7
5a15019934ad,oai-smf,0.0,24.37MiB / 31.09GiB,0.08,242kB / 417kB,737kB / 0B,13
8d36ba91e1cc,oai-spgwu-tiny,2.27,23.45MiB / 31.09GiB,0.07,811MB / 791MB,0B / 0B,15
1d733de5658f,cn-agent,0.87,42.21MiB / 31.09GiB,0.13,26.5MB / 12.7MB,0B / 0B,1
ed8946484f6a,oai-nrf,0.37,21.49MiB / 31.09GiB,0.07,698kB / 365kB,0B / 0B,7
88df3cf2f98e,mysql,0.65,405.9MiB / 31.09GiB,1.27,9.29MB / 23.7MB,188kB / 274MB,40
94885c8c6ca3,oai-ext-dn,0.0,14.87MiB / 31.09GiB,0.05,15.5kB / 0B,0B / 0B,3
e218b6f33de8,nms-api-app,2.83,46.3MiB / 31.09GiB,0.15,0B / 0B,37.3MB / 0B,4
919d6ba5b496,nms-front-app,0.0,29.05MiB / 31.09GiB,0.09,42.4kB / 11.7kB,12.5MB / 4.1kB,25
b0ae58578f79,nms-db-sql,173.74,753.9MiB / 31.09GiB,2.37,136MB / 137MB,280MB / 1.3GB,54
1ec32aa56724,r_agent,2.06,140.1MiB / 31.09GiB,0.44,0B / 0B,57.8MB / 0B,49
11d703fd14a6,oai-amf,0.0,22.83MiB / 31.09GiB,0.07,669kB / 934kB,1.15MB / 0B,11
a6ce5eabed7a,oai-udr,0.2,22.11MiB / 31.09GiB,0.07,69.7kB / 33kB,184kB / 0B,7
22e323d21ae9,oai-ausf,0.24,21.21MiB / 31.09GiB,0.07,23.1kB / 8.1kB,164kB / 0B,7
e26a6b09c76b,oai-udm,0.25,21.42MiB / 31.09GiB,0.07,27.3kB / 13.4kB,328kB / 0B,7
5a15019934ad,oai-smf,0.0,24.37MiB / 31.09GiB,0.08,242kB / 418kB,737kB / 0B,13
8d36ba91e1cc,oai-spgwu-tiny,0.0,23.5MiB / 31.09GiB,0.07,817MB / 797MB,0B / 0B,15
1d733de5658f,cn-agent,0.01,42.21MiB / 31.09GiB,0.13,26.5MB / 12.8MB,0B / 0B,1
ed8946484f6a,oai-nrf,0.27,21.49MiB / 31.09GiB,0.07,700kB / 366kB,0B / 0B,7
88df3cf2f98e,mysql,0.2,405.9MiB / 31.09GiB,1.27,9.3MB / 23.7MB,188kB / 274MB,40
94885c8c6ca3,oai-ext-dn,0.0,14.89MiB / 31.09GiB,0.05,15.5kB / 0B,0B / 0B,3
e218b6f33de8,nms-api-app,1.43,45.89MiB / 31.09GiB,0.14,0B / 0B,37.3MB / 0B,1
919d6ba5b496,nms-front-app,0.0,29.05MiB / 31.09GiB,0.09,42.4kB / 11.7kB,12.5MB / 4.1kB,25
b0ae58578f79,nms-db-sql,155.41,753.9MiB / 31.09GiB,2.37,136MB / 137MB,280MB / 1.3GB,54
1ec32aa56724,r_agent,0.97,140.3MiB / 31.09GiB,0.44,0B / 0B,57.8MB / 0B,49
11d703fd14a6,oai-amf,0.03,22.81MiB / 31.09GiB,0.07,670kB / 936kB,1.15MB / 0B,11
a6ce5eabed7a,oai-udr,0.25,22.17MiB / 31.09GiB,0.07,69.7kB / 33kB,184kB / 0B,7
22e323d21ae9,oai-ausf,0.26,21.1MiB / 31.09GiB,0.07,23.1kB / 8.1kB,164kB / 0B,7
e26a6b09c76b,oai-udm,0.28,21.43MiB / 31.09GiB,0.07,27.3kB / 13.4kB,328kB / 0B,7
5a15019934ad,oai-smf,0.0,24.29MiB / 31.09GiB,0.08,243kB / 419kB,737kB / 0B,13
8d36ba91e1cc,oai-spgwu-tiny,0.0,23.52MiB / 31.09GiB,0.07,817MB / 797MB,0B / 0B,15
1d733de5658f,cn-agent,0.72,42.22MiB / 31.09GiB,0.13,26.6MB / 12.8MB,0B / 0B,1
ed8946484f6a,oai-nrf,0.3,21.49MiB / 31.09GiB,0.07,701kB / 367kB,0B / 0B,7
88df3cf2f98e,mysql,0.76,405.9MiB / 31.09GiB,1.28,9.32MB / 23.8MB,188kB / 274MB,40
94885c8c6ca3,oai-ext-dn,0.0,14.9MiB / 31.09GiB,0.05,15.5kB / 0B,0B / 0B,3
e218b6f33de8,nms-api-app,2.37,46.33MiB / 31.09GiB,0.15,0B / 0B,37.3MB / 0B,4
919d6ba5b496,nms-front-app,0.0,29.05MiB / 31.09GiB,0.09,42.4kB / 11.7kB,12.5MB / 4.1kB,25
b0ae58578f79,nms-db-sql,156.48,753.9MiB / 31.09GiB,2.37,137MB / 138MB,280MB / 1.3GB,54
1ec32aa56724,r_agent,1.11,140.4MiB / 31.09GiB,0.44,0B / 0B,57.8MB / 0B,49
